"Plot Title: 42_3_s2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766684, SEN S/N: 10766684, LBL: pressure)","Temp, °C (LGR S/N: 10766684, SEN S/N: 10766684, LBL: temp)","Coupler Detached (LGR S/N: 10766684, SEN S/N: 10766684)","Coupler Attached (LGR S/N: 10766684, SEN S/N: 10766684)","Host Connected (LGR S/N: 10766684, SEN S/N: 10766684)","Stopped (LGR S/N: 10766684, SEN S/N: 10766684)","End Of File (LGR S/N: 10766684, SEN S/N: 10766684)"
1,06/04/19 04:06:27 PM,93.475,8.382,,,,,
2,06/04/19 04:06:36 PM,,,Logged,,,,
3,06/04/19 04:07:27 PM,93.473,9.275,,,,,
4,06/04/19 04:08:27 PM,93.471,9.866,,,,,
5,06/04/19 04:09:27 PM,93.465,9.965,,,,,
6,06/04/19 04:10:27 PM,93.465,9.965,,,,,
7,06/04/19 04:11:27 PM,93.452,9.866,,,,,
8,06/04/19 04:12:27 PM,93.459,9.768,,,,,
9,06/04/19 04:13:27 PM,93.456,9.669,,,,,
10,06/04/19 04:14:27 PM,93.453,9.571,,,,,
11,06/04/19 04:15:27 PM,93.450,9.472,,,,,
12,06/04/19 04:16:27 PM,93.444,9.275,,,,,
13,06/04/19 04:17:27 PM,93.423,9.176,,,,,
14,06/04/19 04:18:27 PM,93.448,9.077,,,,,
15,06/04/19 04:19:27 PM,93.436,8.978,,,,,
16,06/04/19 04:20:27 PM,93.442,8.879,,,,,
17,06/04/19 04:21:27 PM,93.442,8.879,,,,,
18,06/04/19 04:22:27 PM,93.439,8.779,,,,,
19,06/04/19 04:23:27 PM,93.427,8.680,,,,,
20,06/04/19 04:24:27 PM,93.434,8.581,,,,,
21,06/04/19 04:25:27 PM,93.421,8.481,,,,,
22,06/04/19 04:26:27 PM,93.421,8.481,,,,,
23,06/04/19 04:27:27 PM,93.428,8.382,,,,,
24,06/04/19 04:28:27 PM,93.406,8.282,,,,,
25,06/04/19 04:29:27 PM,93.415,8.282,,,,,
26,06/04/19 04:30:27 PM,93.413,8.182,,,,,
27,06/04/19 04:31:27 PM,93.419,8.082,,,,,
28,06/04/19 04:32:27 PM,93.410,8.082,,,,,
29,06/04/19 04:33:27 PM,93.407,7.983,,,,,
30,06/04/19 04:34:27 PM,93.407,7.983,,,,,
31,06/04/19 04:35:27 PM,93.407,7.983,,,,,
32,06/04/19 04:36:27 PM,93.395,7.882,,,,,
33,06/04/19 04:37:27 PM,93.395,7.882,,,,,
34,06/04/19 04:38:27 PM,93.392,7.782,,,,,
35,06/04/19 04:39:27 PM,93.382,7.782,,,,,
36,06/04/19 04:40:27 PM,93.392,7.782,,,,,
37,06/04/19 04:41:27 PM,93.389,7.682,,,,,
38,06/04/19 04:42:27 PM,93.379,7.682,,,,,
39,06/04/19 04:43:27 PM,93.389,7.682,,,,,
40,06/04/19 04:44:27 PM,93.395,7.582,,,,,
41,06/04/19 04:45:27 PM,93.414,7.582,,,,,
42,06/04/19 04:46:27 PM,93.405,7.582,,,,,
43,06/04/19 04:47:27 PM,93.392,7.481,,,,,
44,06/04/19 04:48:27 PM,93.392,7.481,,,,,
45,06/04/19 04:49:27 PM,93.392,7.481,,,,,
46,06/04/19 04:50:27 PM,93.392,7.481,,,,,
